#ending_ver.1.2/作曲編曲：/作詞：/唄：
587999,6.666664,intr1001,i,
698249,7.916663,intr1002,e,
881999,9.999996,intr1003,r,
1175999,13.333328,intr1001,i,
1286249,14.583327,intr1002,e,
1469999,16.666660,intr1003,r,
1727249,19.583325,intr1004,q,
1763999,19.999992,intr1001,i,
1874249,21.249991,intr1002,e,
2057999,23.333324,intr1003,r,
2278499,25.833323,intr1005,p,
2351999,26.666656,intr1001,i,
2462248,27.916655,intr1002,e,
2645998,29.999988,intr1003,r,
2645998,29.999988,@EN,いつも　そこにいた　気づかないだけ,
2645998,29.999988,@JA,It's always there, only you don't notice,
2645998,29.999988,@ZH,一直 都存在於那裏 只是沒有察覺到,
2645998,29.999988,@CN,一直 都存在于那里 只是没有察觉到,
2939998,33.333320,epep1001,g,
3233998,36.666652,epep1002,h,
3527998,39.999984,epep1003,k,
3821998,43.333316,epep1004,h,
3932248,44.583315,epep1005,;,
4005748,45.416648,epep1006,k,
4005748,45.416648,@EN,ココロの瞳で　それをみつけるんだ,
4005748,45.416648,@JA,Find it with the eyes of your heart,
4005748,45.416648,@ZH,用心灵之眼 找到它吧,
4005748,45.416648,@CN,用心灵之眼 找到它吧,
4115998,46.666648,epep1007,g,
4409998,49.999980,epep1008,h,
4703998,53.333312,epep1009,k,
4887748,55.416644,epep1010,l,
4942873,56.041644,epep1011,d,
4997998,56.666644,epep1012,h,
5108247,57.916643,epep1013,s,
5181747,58.749976,epep1014,d,
5181747,58.749976,@EN,きかせて　私だけにきこえる声で,
5181747,58.749976,@JA,Tell me with the voice only I can hear,
5181747,58.749976,@ZH,說給我聽 用那只有我能聽到的聲音,
5181747,58.749976,@CN,说给我听 用那只有我能听到的声音,
5291997,59.999976,guir1001,t,
5328747,60.416642,guir1002,e,
5365497,60.833309,guir1001,t,
5402247,61.249975,guir1002,e,
5438997,61.666642,guir1001,t,
5475747,62.083308,guir1002,e,
5512497,62.499975,guir1001,t,
5549247,62.916641,guir1002,e,
5585997,63.333308,guir1001,t,
5622747,63.749974,guir1002,e,
5659497,64.166641,guir1001,t,
5696247,64.583307,guir1002,e,
5732997,64.999974,guir1001,t,
5769747,65.416640,guir1002,e,
5806497,65.833307,guir1001,t,
5843247,66.249973,guir1002,e,
5879997,66.666640,guir1001,t,
5916747,67.083306,guir1002,e,
5953497,67.499973,guir1001,t,
5990247,67.916639,guir1002,e,
6026997,68.333306,guir1001,t,
6063747,68.749972,guir1002,e,
6100497,69.166639,guir1001,t,
6137247,69.583305,guir1002,e,
6173997,69.999972,guir1001,t,
6210747,70.416638,guir1002,e,
6247497,70.833305,guir1001,t,
6284247,71.249971,guir1002,e,
6320997,71.666638,guir1001,t,
6357747,72.083304,guir1002,e,
6394497,72.499971,guir1001,t,
6431247,72.916637,guir1002,e,
6467997,73.333304,guir1001,t,
6467997,73.333304,wind1001,p,
6470294,73.359345,@EN,いつか　止む雨かもしれない,
6470294,73.359345,@JA,The rain may stop some day,
6470294,73.359345,@ZH,總有一天 這雨會停吧,
6470294,73.359345,@CN,总有一天 这雨会停吧,
6761997,76.666636,pinp1001,i,
6798747,77.083302,pinp1002,e,
6835497,77.499969,pinp1003,e,
6872247,77.916635,pinp1004,o,
6890622,78.124968,pinp1005,u,
7055997,79.999968,pinp1006,u,
7092747,80.416634,pinp1007,i,
7129497,80.833301,pinp1008,o,
7166247,81.249967,pinp1009,i,
7349997,83.333300,@EN,止まぬかもしれない,
7349997,83.333300,@JA,It may not stop,
7349997,83.333300,@ZH,也可能就這樣下個不停,
7349997,83.333300,@CN,也可能就这样下个不停,
7349997,83.333300,pinp1001,i,
7386747,83.749966,pinp1002,e,
7423497,84.166633,pinp1003,e,
7460246,84.583299,pinp1004,o,
7478621,84.791632,pinp1005,u,
7643996,86.666632,pinp1006,u,
7680746,87.083298,pinp1007,i,
7717496,87.499965,pinp1008,o,
7754246,87.916631,pinp1010,p,
7817166,88.630000,@EN,でも　みえない力を信じていいの,
7817166,88.630000,@JA,But it's alright to trust in strength you can't see,
7817166,88.630000,@ZH,但是 我可以相信這看不見的力量嗎,
7817166,88.630000,@CN,但是 我可以相信这看不见的力量吗,
7937996,89.999964,pinp1001,i,
7974746,90.416630,pinp1002,e,
8011496,90.833297,pinp1003,e,
8048246,91.249963,pinp1004,o,
8066621,91.458296,pinp1005,u,
8231996,93.333296,pinp1006,u,
8268746,93.749962,pinp1007,i,
8305496,94.166629,pinp1008,o,
8342246,94.583295,pinp1009,i,
8415746,95.416628,epep2001,;,
8470871,96.041628,epep2002,j,
8489246,96.249961,epep2003,d,
