#ファル-その1_ver.1.0/作曲編曲：/作詞：/唄：
358779,4.067792,guit1001,f,
403626,4.576266,guit1002,f,
470897,5.338977,guit1003,d,
515745,5.847451,guit1004,s,
560592,6.355925,guit1005,s,
605439,6.864399,guit1006,s,
627863,7.118636,guit1007,a,
672711,7.627110,guit1008,a,
717558,8.135584,guit1009,k,
762405,8.644058,guit1010,k,
829677,9.406769,guit1011,j,
874524,9.915243,guit1012,;,
919371,10.423717,guit1013,;,
964219,10.932191,guit1014,;,
986642,11.186428,guit1015,l,
1031490,11.694902,guit1016,l,
1053914,11.949139,orga1001,q,
1065125,12.076257,orga1002,w,
1076337,12.203376,orga1003,e,
1219382,13.825196,orga1004,t,
1322998,14.999982,orga1005,e,
1502388,17.033879,orga1006,u,
1513599,17.160997,orga1007,i,
1524811,17.288116,orga1008,o,
1547235,17.542353,orga1009,i,
1569659,17.796590,orga1010,o,
1592082,18.050827,orga1011,p,
1639639,18.590021,orga1012,o,
1639639,18.590021,@EN,グレイの空　雨の糸,
1639639,18.590021,@JA,A grey sky, threads of rain,
1639639,18.590021,@ZH,灰色的天空 細雨綿綿,
1639639,18.590021,@CN,灰色的天空 细雨绵绵,
1793896,20.338960,rimm1001,<,
1793896,20.338960,shak1001,v,
1816319,20.593197,shak1002,x,
1838743,20.847434,shak1001,v,
1861167,21.101671,rimm1001,<,
1861167,21.101671,shak1002,x,
1883591,21.355908,shak1001,v,
1906014,21.610145,shak1002,x,
1928438,21.864382,rimm1001,<,
1928438,21.864382,shak1001,v,
1950862,22.118619,shak1002,x,
1973285,22.372856,shak1001,v,
1995709,22.627093,shak1002,x,
2018133,22.881330,rimm1001,<,
2018133,22.881330,shak1001,v,
2040557,23.135567,shak1002,x,
2062980,23.389804,shak1001,v,
2085404,23.644041,rimm1001,<,
2085404,23.644041,shak1002,x,
2107828,23.898278,shak1001,v,
2130251,24.152515,shak1002,x,
2152675,24.406752,rimm1001,<,
2152675,24.406752,shak1001,v,
