#トルタその1_ver.1.0/作曲編曲：/作詞：/唄：
604799,6.857136,pian1001,p,
718199,8.142849,pian1002,o,
755999,8.571420,pian1003,i,
831599,9.428562,pian1004,q,
850499,9.642847,pian1005,r,
869399,9.857133,pian1006,u,
888299,10.071418,pian1007,i,
907199,10.285704,pian1008,i,
963898,10.928560,pian1009,u,
1020598,11.571417,pian1010,r,
1058398,11.999988,pian1011,e,
1133998,12.857130,pian1012,w,
1152898,13.071415,pian1013,e,
1171798,13.285701,pian1014,q,
1209598,13.714272,pian1001,p,
1322998,14.999985,pian1002,o,
1360798,15.428556,pian1003,i,
1436398,16.285698,pian1004,q,
1455298,16.499983,pian1005,r,
1474198,16.714269,pian1006,u,
1493098,16.928554,pian1007,i,
1511998,17.142840,pian1015,i,
1568698,17.785696,pian1016,u,
1625398,18.428553,pian1017,o,
1663198,18.857124,pian1018,p,
1663198,18.857124,wind1001,q,
1814398,20.571408,guit1001,d,
1814398,20.571408,@EN,みつめていることさえ　罪に思える,
1814398,20.571408,@JA,I want to know your heart, if it can be stolen,
1814398,20.571408,@ZH,即使只是注視著你 也覺得是種罪,
1814398,20.571408,@CN,即使只是注视著你 也觉得是种罪,
1833298,20.785693,guit1002,g,
1852198,20.999979,guit1003,h,
1889998,21.428550,guit1004,d,
1908898,21.642835,guit1005,g,
1927798,21.857121,guit1006,s,
1965598,22.285692,hhcl1001,k,
2003397,22.714263,hhcl1002,n,
2041197,23.142834,hhcl1001,k,
2078997,23.571405,hhcl1002,n,
2116797,23.999976,hhcl1001,k,
2154597,24.428547,hhcl1002,n,
2192397,24.857118,hhcl1001,k,
2230197,25.285689,hhcl1002,n,
2267997,25.714260,hhcl1001,k,
2305797,26.142831,hhcl1002,n,
2343597,26.571402,hhcl1001,k,
2381397,26.999973,hhcl1002,n,
2419197,27.428544,hhcl1001,k,
2456997,27.857115,hhcl1002,n,
2494797,28.285686,hhcl1001,k,
2513697,28.499971,hhcl1002,n,
2532597,28.714257,hhop1001,;,
2570397,29.142828,hhcl1001,k,
2608197,29.571399,hhcl1002,n,
2645997,29.999970,hhcl1001,k,
2683797,30.428541,hhcl1002,n,
2721597,30.857112,hhcl1001,k,
2759397,31.285683,hhcl1002,n,
2797197,31.714254,hhcl1001,k,
2834997,32.142825,hhcl1002,n,
2872797,32.571396,hhcl1001,k,
2910597,32.999967,hhcl1002,n,
2948397,33.428538,hhcl1001,k,
2986197,33.857109,hhcl1002,n,
3023996,34.285680,hhcl1001,k,
3061796,34.714251,hhcl1002,n,
3099596,35.142822,hhcl1001,k,
3118496,35.357107,hhcl1002,n,
3118496,35.357107,@EN,あなたの心を知りたい　もしも盗めるのなら,
3118496,35.357107,@JA,I want to know your heart, if it can be stolen,
