#ファルその２_ver.1.1/作曲編曲：/作詞：/唄：
377999,4.285712,intr1001,f,
401624,4.553569,intr1002,j,
425249,4.821426,intr1003,k,
448874,5.089283,intr1004,j,
496124,5.624997,intr1005,;,
566999,6.428568,intr1006,l,
590624,6.696425,intr1007,k,
614249,6.964282,intr1008,j,
637874,7.232139,intr1009,k,
685124,7.767853,intr1010,a,
755999,8.571424,intr1011,f,
779624,8.839281,intr1012,j,
803249,9.107138,intr1013,k,
826874,9.374995,intr1014,j,
874124,9.910709,intr1015,s,
921374,10.446423,intr1016,f,
944999,10.714280,intr1017,f,
968624,10.982137,intr1018,d,
992249,11.249994,intr1019,s,
1015874,11.517851,intr1020,d,
1063124,12.053565,intr1021,f,
1086749,12.321422,intr1022,j,
1133999,12.857136,orga1001,p,
1393874,15.803563,orga1002,o,
1441124,16.339277,orga1003,i,
1464749,16.607134,orga1004,y,
1511999,17.142848,orga1005,e,
1511999,17.142848,@EN,ひとつの夢のため,
1511999,17.142848,@JA,For a single dream,
1511999,17.142848,@ZH,為了一個夢想,
1511999,17.142848,@CN,为了一个梦想,
1889998,21.428560,bass1001,n,
1960873,22.232131,bass1002,v,
2078998,23.571416,bass1003,c,
2149873,24.374987,bass1004,x,
2267998,25.714272,bass1005,c,
2267998,25.714272,@EN,あきらめなきゃならないこと,
2267998,25.714272,@JA,What I have to give up,
2267998,25.714272,@ZH,不得不放棄些什麽,
2267998,25.714272,@CN,不得不放弃些什么,
2338873,26.517843,bass1006,z,
2456998,27.857128,bass1007,x,
2527873,28.660699,bass1008,x,
2601900,29.500000,@EN,たとえば　今　それが恋だとしたら　迷う,
2601900,29.500000,@JA,If, now, that was love, I'd hesitate,
2601900,29.500000,@ZH,倘若 現在 那是指愛情的話 我會迷茫,
2601900,29.500000,@CN,倘若 现在 那是指爱情的话 我会迷茫,
2645998,29.999984,bass1009,n,
2716873,30.803555,bass1010,v,
2834998,32.142840,bass1011,c,
2905873,32.946411,bass1012,x,
3023998,34.285696,bass1013,c,
3094873,35.089267,bass1014,z,
3212998,36.428552,bass1015,x,
3283873,37.232123,bass1016,x,
3401998,38.571408,bass1017,n,
3401998,38.571408,@EN,居場所はどこだろう　私の役割はなに？,
3401998,38.571408,@JA,Where is my place, what is my role?,
3401998,38.571408,@ZH,歸屬在何處  我的使命又是什麽？,
3401998,38.571408,@CN,归属在何处  我的使命又是什么？,
3472873,39.374979,bass1018,v,
3590998,40.714264,bass1019,c,
3661873,41.517835,bass1020,x,
3779997,42.857120,bass1021,c,
3850872,43.660691,bass1022,z,
3968997,44.999976,bass1023,x,
4039872,45.803547,bass1024,x,
4087122,46.339261,bass1025,c,
4110747,46.607118,bass1026,v,
4157997,47.142832,bass1027,n,
4157997,47.142832,@EN,ずっとずっと思ってた,
4157997,47.142832,@JA,I was thinking for a long, long time,
4157997,47.142832,@ZH,一直一直不停地思考,
4157997,47.142832,@CN,一直一直不停地思考,
4228872,47.946403,bass1028,v,
4346997,49.285688,bass1029,c,
4417872,50.089259,bass1030,x,
4454100,50.500000,@EN,そして　みつけた気がしたの,
4454100,50.500000,@JA,And I thought I'd found it,
4454100,50.500000,@ZH,然後 發覺似乎找到了答案,
4454100,50.500000,@CN,然后 发觉似乎找到了答案,
4535997,51.428544,bass1031,c,
4606872,52.232115,bass1032,z,
4724997,53.571400,bass1033,x,
4795872,54.374971,bass1034,x,
4913997,55.714256,orga2001,r,
4937622,55.982113,orga2002,u,
4961247,56.249970,orga2003,i,
4984872,56.517827,orga2004,u,
5032122,57.053541,orga2005,p,
5079372,57.589255,orga2006,o,
5126622,58.124969,orga2007,i,
5150247,58.392826,orga2008,u,
5173872,58.660683,orga2009,i,
5291997,59.999968,orga2010,r,
5291997,59.999968,@,,
5315622,60.267825,orga2011,u,
5339247,60.535682,orga2012,i,
5362872,60.803539,orga2013,u,
5410122,61.339253,orga2014,w,
5457372,61.874966,orga2015,r,
5504621,62.410680,orga2016,e,
5528246,62.678537,orga2017,w,
5551871,62.946394,orga2018,e,
5599121,63.482108,orga2019,r,
5622746,63.749965,orga2020,u,
5669996,64.285680,orga2021,r,
5693621,64.553537,orga2022,u,
5717246,64.821394,orga2023,i,
5740871,65.089251,orga2024,u,
5788121,65.624965,orga2025,o,
5835371,66.160679,orga2026,p,
5882621,66.696393,orga2027,i,
5906246,66.964250,orga2028,u,
5929871,67.232107,orga2029,i,
5977121,67.767821,orga2030,u,
6024371,68.303535,orga2031,r,
6047996,68.571392,pian1001,k,
6095246,69.107106,pian1002,k,
6118871,69.374963,pian1003,j,
6166121,69.910677,pian1004,k,
6236996,70.714248,pian1005,k,
6260621,70.982105,pian1006,l,
6284246,71.249962,pian1007,;,
6307871,71.517819,pian1008,l,
6355121,72.053533,pian1009,k,
6355121,72.053533,@EN,ここでならば言える,
6355121,72.053533,@JA,I can say it here,
6355121,72.053533,@ZH,如果是在這裏，便能說出,
6355121,72.053533,@CN,如果是在这里，便能说出,
6425996,72.857104,synt1001,y,
6449621,73.124961,synt1002,o,
6473246,73.392818,synt1003,p,
6496871,73.660675,synt1001,y,
6520496,73.928532,synt1002,o,
6544121,74.196389,synt1003,p,
6614996,74.999960,synt1001,y,
6638621,75.267817,synt1002,o,
6662246,75.535674,synt1003,p,
6685871,75.803531,synt1001,y,
6709496,76.071388,synt1002,o,
6733121,76.339245,synt1003,p,
6800022,77.100000,@EN,今まで言えなかったことや,
6800022,77.100000,@JA,All the things I couldn't say until now,
6800022,77.100000,@ZH,迄今為止沒能說出口的話,
6800022,77.100000,@CN,迄今为止没能说出口的话,
6803996,77.142816,synt1001,y,
6827621,77.410673,synt1002,o,
6851246,77.678530,synt1003,p,
6874871,77.946387,synt1004,t,
6898496,78.214244,synt1005,o,
6922121,78.482101,synt1006,p,
6992996,79.285672,synt1001,y,
7016621,79.553529,synt1002,o,
7040246,79.821386,synt1003,p,
7063871,80.089243,synt1007,y,
7087496,80.357100,synt1008,i,
7111121,80.624957,synt1009,p,
7181996,81.428528,synt1001,y,
7181996,81.428528,@EN,胸の内さえも　口をついて出るメロディー,
7181996,81.428528,@JA,All the things in my heart, the melody comes from my mouth,
7181996,81.428528,@ZH,甚至是内心的想法 化為旋律脫口而出,
7181996,81.428528,@CN,甚至是内心的想法 化为旋律脱口而出,
7205621,81.696385,synt1002,o,
7229246,81.964242,synt1003,p,
7252871,82.232099,synt1001,y,
7276496,82.499956,synt1002,o,
7300121,82.767813,synt1003,p,
7370996,83.571384,synt1001,y,
